"OCID","CONTRACT_TITLE","CONTRACT_TYPE","PROCUREMENT_METHOD","BUYER_NAME","SUPPLIER_NAMES","CONTRACT_START_DATE","CONTRACT_END_DATE","CONTRACT_AMOUNT","CONTRACT_CURRENCY"
427,"LAMIVUDINA/ZIDOVUDINA, TABLETA. ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",2808,
428,"LAMIVUDINA/ZIDOVUDINA, TABLETA. ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",1638,
429,"LAMIVUDINA/ZIDOVUDINA, TABLETA. ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",936,
430,"LAMIVUDINA/ZIDOVUDINA, TABLETA. ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",4914,
431,"LAMIVUDINA/ZIDOVUDINA, TABLETA. ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",36270,
432,"LAMIVUDINA/ZIDOVUDINA, TABLETA. ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",28548,
433,"LAMIVUDINA/ZIDOVUDINA, TABLETA. ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",702,
434,"LAMIVUDINA/ZIDOVUDINA, TABLETA. ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",2106,
435,"LAMIVUDINA/ZIDOVUDINA, TABLETA. ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",10530,
436,"LAMIVUDINA/ZIDOVUDINA, TABLETA. ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",4446,
437,"LAMIVUDINA/ZIDOVUDINA, TABLETA. ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",1638,
438,"LAMIVUDINA/ZIDOVUDINA, TABLETA. ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",3042,
439,"LAMIVUDINA/ZIDOVUDINA, TABLETA. ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",2106,
440,"ABACAVIR/LAMIVUDINA, TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",43491,
441,"ABACAVIR/LAMIVUDINA, TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",6783,
442,"ABACAVIR/LAMIVUDINA, TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",6384,
443,"ABACAVIR/LAMIVUDINA, TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",7581,
444,"ABACAVIR/LAMIVUDINA, TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",1995,
445,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",2551.8,
446,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",7145.04,
447,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",2551.8,
448,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",8676.12,
449,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",7655.4,
450,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",84209.4,
451,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",7145.04,
452,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",23476.56,
453,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",15310.8,
454,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",124017.48,
455,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",23476.56,
456,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",1531.08,
457,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",128100.36,
458,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",3572.52,
459,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",52056.72,
460,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",7655.4,
461,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",22455.84,
462,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",11227.92,
463,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",37256.28,
464,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",46953.12,
465,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",7145.04,
466,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",4593.24,
467,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",1020.72,
468,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",510.36,
469,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",1531.08,
470,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",4082.88,
471,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",8676.12,
472,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",39297.72,
473,"TENOFOVIR DISOPROXIL FUMARATO O TENOFOVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",1531.08,
474,"LOPINAVIR/RITONAVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",106530,
475,"LOPINAVIR/RITONAVIR, TABLETA.","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","EVOLUTION PROCES, S.A. DE C.V.","S/D","S/D",78390,
476,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",748440,
477,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",65862720,
478,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",5239080,
479,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",1945944,
480,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",2993760,
481,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",5388768,
482,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",26794152,
483,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",52390800,
484,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",1197504,
485,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",12723480,
486,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",2694384,
487,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",35026992,
488,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",13322232,
489,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",7185024,
490,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",9430344,
491,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",5987520,
492,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",11975040,
493,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",7334712,
494,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",9130968,
495,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",36673560,
496,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",13322232,
497,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",898128,
498,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",19758816,
499,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",15717240,
500,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",1197504,
501,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",598752,
502,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",5239080,
503,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",2694384,
504,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",40415760,
505,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",4041576,
506,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",2694384,
507,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",13322232,
508,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",7185024,
509,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",4340952,
510,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",9430344,
511,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",5987520,
512,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",11975040,
513,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",9130968,
514,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",10029096,
515,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",13172544,
516,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",18561312,
517,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",898128,
518,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",33380424,
519,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",15567552,
520,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",49247352,
521,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",42361704,
522,"SOFOSBUVIR-VELPATASVIR, TABLETA ","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","FARMACÉUTICOS MAYPO, S.A. DE C.V.","S/D","S/D",22453200,
523,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",1644320,
524,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",4547680,
525,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",1045760,
526,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",3407320,
527,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",4396320,
528,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",2903360,
529,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",8336840,
530,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",6831840,
531,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",26052840,
532,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",2545600,
533,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",4762680,
534,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",5909920,
535,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",2590320,
536,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",22691960,
537,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",19241640,
538,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",326800,
539,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",7175840,
540,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",1166160,
541,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",14155600,
542,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",5992480,
543,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",8735880,
544,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",4164120,
545,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",6221240,
546,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",1775040,
547,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",2039920,
548,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",1881680,
549,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",15466240,
550,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",2258360,
551,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",1609920,
552,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",28531360,
553,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",4447920,
554,"BICTEGRAVIR / EMTRICITABINA/ TENOFOVIR ALAFENAMIDA. TABLETA","Adquisiciones","Compra consolidada","SECRETARIA DE SALUD","GILEAD SCIENCES MÉXICO, S. DE R.L. DE C.V.","S/D","S/D",863440,
